table,id,key,english,japanese
Relics,65024501187477523,Relics.Relic_1021.QuestDescription,Inflict [{0} Burn]<burn>.,[炎上を合計{0}]<burn>付与する。
Relics,65024501187477524,Relics.Relic_1021.QuestRewardDescription,Heroes gain [{0} Max HP]<maxhp> and [{1} Attack]<attack>.,ヒーローの[最大HP+{0}]<maxhp>、[攻撃力+{1}]<attack>。
Relics,21745596571041838,Relics.Relic_1022.Name,Shard Vessel,シャードの器
Relics,65024501187477525,Relics.Relic_1022.QuestDescription,[Generate]<generate> [{0} Shards]<shard>.,[シャードを{0}]<shard>[生成する]<generate>。
Relics,65024501187477526,Relics.Relic_1022.QuestRewardDescription,Heroes gain [{0} Crit]<crit> and [{1} Omnivamp]<omnivamp>.,ヒーローの[クリティカル+{0}]<crit>、[オムニヴァンプ+{1}]<omnivamp>。
Relics,21745596571041839,Relics.Relic_1023.Name,Deceleration Vessel,減速の器
Relics,65024501187477527,Relics.Relic_1023.QuestDescription,Trigger [Stall]<stall> {0} times.,[忍耐]<stall>を{0}回発動する。
Relics,65024501187477528,Relics.Relic_1023.QuestRewardDescription,[Stall]<stall> abilities trigger {0} seconds faster.,[忍耐]<stall>アビリティの発動が{0}秒早まる。
Relics,21745596571041840,Relics.Relic_1024.Name,Acceleration Vessel,加速の器
Relics,65024501187477529,Relics.Relic_1024.QuestDescription,Trigger [Rush]<rush> {0} times.,[速攻]<rush>を{0}回発動する。
Relics,65024501187477530,Relics.Relic_1024.QuestRewardDescription,[Rush]<rush> abilities last {0} seconds longer.,[速攻]<rush>アビリティの持続時間が{0}秒延びる。
Relics,21745596571041841,Relics.Relic_1025.Name,Critical Vessel,会心の器
Relics,65024501187477531,Relics.Relic_1025.QuestDescription,[Crit]<crit> {0} times.,[クリティカル]<crit>を{0}回発生させる。
Relics,65024501187477532,Relics.Relic_1025.QuestRewardDescription,Heroes gain [{0} Attack Speed]<attackspeed> and [{1} Omnivamp]<omnivamp>.,ヒーローの[攻撃速度+{0}]<attackspeed>、[オムニヴァンプ+{1}]<omnivamp>。
Relics,21745596571041842,Relics.Relic_1026.Name,Shield Vessel,シールドの器
Relics,65024501187477533,Relics.Relic_1026.QuestDescription,Apply [{0} Shields]<shield>.,[シールドを合計{0}]<shield>付与する。
Relics,65024501187477534,Relics.Relic_1026.QuestRewardDescription,Heroes gain [{0} Magic]<magic> and [{1} Attack]<attack>.,ヒーローの[魔力+{0}]<magic>、[攻撃力+{1}]<attack>。
Relics,21745596571041843,Relics.Relic_1027.Name,Unity Vessel,結束の器
Relics,65024501187477535,Relics.Relic_1027.QuestDescription,Win a combat with {0} or more Heroes of the same [Class]<class> in play.,同じ[クラス]<class>のヒーローを{0}人以上出撃させて戦闘に勝利する。
Relics,65024501187477536,Relics.Relic_1027.QuestRewardDescription,Gain [{0} Shards]<shard>.,[シャードを{0}]<shard>獲得する。
Relics,21745596571041844,Relics.Relic_1028.Name,Divergence Vessel,分岐の器
Relics,65024501187477537,Relics.Relic_1028.QuestDescription,Win a combat with {0} or more Heroes that do not share a [Class]<class> in play.,[クラス]<class>が重複しないヒーローを{0}人以上出撃させて戦闘に勝利する。
Relics,65024501187477538,Relics.Relic_1028.QuestRewardDescription,Gain [{0} Shards]<shard>.,[シャードを{0}]<shard>獲得する。
Relics,21745596571041845,Relics.Relic_1029.Name,Victory Vessel,勝利の器
Relics,65024501187477539,Relics.Relic_1029.QuestDescription,Win {0} combats.,戦闘に{0}回勝利する。
Relics,65024501187477540,Relics.Relic_1029.QuestRewardDescription,Gain [{0} Shards]<shard>.,[シャードを{0}]<shard>獲得する。
Relics,21745596571041847,Relics.Relic_2000.Description,"For each [Warrior]<warrior> in combat, [Rush]<rush> abilities last [{0} seconds]<seconds> longer.",戦闘中の[ウォリアー]<warrior>1人につき、[速攻]<rush>アビリティの持続時間が[{0}秒]<seconds>延びる。
Relics,21745596571041846,Relics.Relic_2000.Name,Warrior's Memento,ウォリアーの形見
Relics,21745596571041849,Relics.Relic_2001.Description,"If there is a [Warrior]<warrior> in combat, your Hero's auto attacks gain [{0} Crit]<crit>.",戦闘中に[ウォリアー]<warrior>がいる場合、ヒーローの通常攻撃に[クリティカル+{0}]<crit>。
Relics,21745596571041848,Relics.Relic_2001.Name,Warrior's Emblem,ウォリアーの記章
Relics,21745596571041851,Relics.Relic_2002.Description,"At [start of combat,]<bold> inflict [{0} Poison]<poison> on all enemies per [Tank]<tank> in combat.",[戦闘開始時、]<bold>戦闘中の[タンク]<tank>1人につき、敵全体に[毒を{0}]<poison>付与する。
Relics,21745596571041850,Relics.Relic_2002.Name,Tank's Memento,タンクの形見
Relics,21745596571041853,Relics.Relic_2003.Description,"[Each second]<bold> if there is a [Tank]<tank> in combat, Heroes gain [{0} Defense]<defense>.",戦闘中に[タンク]<tank>がいる場合、[毎秒]<bold>ヒーローの[防御力+{0}]<defense>。
Relics,21745596571041852,Relics.Relic_2003.Name,Tank's Emblem,タンクの記章
Relics,21745596571041855,Relics.Relic_2004.Description,"At [start of combat,]<bold> inflict [{0} Burn]<burn> on all enemies per [Vanguard]<vanguard> in combat.",[戦闘開始時、]<bold>戦闘中の[ヴァンガード]<vanguard>1人につき、敵全体に[炎上を{0}]<burn>付与する。
Relics,21745596571041854,Relics.Relic_2004.Name,Vanguard's Memento,ヴァンガードの形見
Relics,21745596571041857,Relics.Relic_2005.Description,"[Every {0} seconds]<bold> if there is a [Vanguard]<vanguard> in combat, Heroes gain [{1} Shields]<shield>.",戦闘中に[ヴァンガード]<vanguard>がいる場合、[{0}秒ごとに]<bold>ヒーローが[シールドを{1}]<shield>獲得する。
Relics,21745596571041856,Relics.Relic_2005.Name,Vanguard's Emblem,ヴァンガードの記章
Relics,21745596571041860,Relics.Relic_2006.DataTrackingDescription,[Shards]<shard> [Generated:]<generate> [{0}]<datatracking>,[シャード]<shard>の[生成数：]<generate> [{0}]<datatracking>
Relics,21745596571041859,Relics.Relic_2006.Description,"At [start of combat,]<bold> gain [{0} Shards]<shard> per [Assassin]<assassin> in combat.",[戦闘開始時、]<bold>戦闘中の[アサシン]<assassin>1人につき、[シャードを{0}]<shard>獲得する。
Relics,21745596571041858,Relics.Relic_2006.Name,Assassin's Memento,アサシンの形見
Relics,21745596571041862,Relics.Relic_2007.Description,"If there is an [Assassin]<assassin> in combat, Heroes gain [Stealth for {0} seconds]<stealth> the first time they go below [{1}% Max HP]<maxhp> each combat.",戦闘中に[アサシン]<assassin>がいる場合、各戦闘でヒーローのHPが初めて[最大HPの{1}%]<maxhp>を下回ったとき、[{0}秒間ステルス]<stealth>を得る。
Relics,21745596571041861,Relics.Relic_2007.Name,Assassin's Emblem,アサシンの記章
Relics,21745596571041864,Relics.Relic_2008.Description,"For each [Duelist]<duelist> in combat, [Stall]<stall> abilities trigger [{0} seconds]<seconds> earlier.",戦闘中の[デュエリスト]<duelist>1人につき、[忍耐]<stall>アビリティの発動が[{0}秒]<seconds>早まる。
Relics,21745596571041863,Relics.Relic_2008.Name,Duelist's Memento,デュエリストの形見
Relics,21745596571041866,Relics.Relic_2009.Description,"If there is a [Duelist]<duelist> in combat, Heroes deal [{0} bonus damage]<damage> with each auto attack.",戦闘中に[デュエリスト]<duelist>がいる場合、ヒーローが通常攻撃ごとに[{0}の追加ダメージ]<damage>を与える。
Relics,21745596571041865,Relics.Relic_2009.Name,Duelist's Emblem,デュエリストの記章
Relics,21745596571041868,Relics.Relic_2010.Description,"At [start of combat,]<bold> Heroes gain a [{0}% Max HP Shield]<shield> per [Mystic]<mystic> in combat.",[戦闘開始時、]<bold>戦闘中の[ミスティック]<mystic>1人につき、ヒーローが[最大HPの{0}%に等しいシールド]<shield>を獲得する。
Relics,21745596571041867,Relics.Relic_2010.Name,Mystic's Memento,ミスティックの形見
Relics,21745596571041870,Relics.Relic_2011.Description,"If there is a [Mystic]<mystic> in combat, Heroes gain [{0} Mana Regen]<manaregen> and [{1} HP/S]<hp/s>.",戦闘中に[ミスティック]<mystic>がいる場合、ヒーローの[マナ回復+{0}]<manaregen>、[秒間HP回復+{1}]<hp/s>。
Relics,21745596571041869,Relics.Relic_2011.Name,Mystic's Emblem,ミスティックの記章
Relics,21745596571041872,Relics.Relic_2012.Description,"At [start of combat,]<bold> inflict [{0} Frost]<frost> on all enemies per [Mage]<mage> in combat.",[戦闘開始時、]<bold>戦闘中の[メイジ]<mage>1人につき、敵全体に[凍気を{0}]<frost>付与する。
Relics,21745596571041871,Relics.Relic_2012.Name,Mage's Memento,メイジの形見
Relics,21745596571041874,Relics.Relic_2013.Description,"If there is a [Mage]<mage> in combat, your Hero's active abilities gain [{0} Crit]<crit>.",戦闘中に[メイジ]<mage>がいる場合、ヒーローのアクティブアビリティに[クリティカル+{0}]<crit>。
Relics,21745596571041873,Relics.Relic_2013.Name,Mage's Emblem,メイジの記章
Relics,21745596571041876,Relics.Relic_2014.Description,[Mages]<mage> and [Mystics]<mystic> gain [{0} Magic]<magic> and [{1} Mana Regen]<manaregen>.,[メイジ]<mage>と[ミスティック]<mystic>の[魔力+{0}]<magic>、[マナ回復+{1}]<manaregen>。
Relics,21745596571041875,Relics.Relic_2014.Name,Arcane Amplifier,秘術増幅器
Relics,21745596571041878,Relics.Relic_2015.Description,"[Assassins]<assassin>, [Duelists]<duelist>, and [Warriors]<warrior> gain [{0} Crit]<crit>, [{1} Attack Speed]<attackspeed>, and [{2} Attack]<attack>.",[アサシン]<assassin>、[デュエリスト]<duelist>、[ウォリアー]<warrior>の[クリティカル+{0}]<crit>、[攻撃速度+{1}]<attackspeed>、[攻撃力+{2}]<attack>。
Relics,21745596571041877,Relics.Relic_2015.Name,Martial Amplifier,武術増幅器
Relics,21745596571041880,Relics.Relic_2016.Description,[Tanks]<tank> and [Vanguards]<vanguard> gain [{0} Defense]<defense> and [{1} Max HP]<maxhp>.,[タンク]<tank>と[ヴァンガード]<vanguard>の[防御力+{0}]<defense>、[最大HP+{1}]<maxhp>。
Relics,21745596571041879,Relics.Relic_2016.Name,Defensive Amplifier,防御増幅器
Relics,21745596571041881,Relics.Relic_2017.Name,Multiclass Conduit,マルチクラス導管
Relics,65024501187477541,Relics.Relic_2017.QuestDescription,Win a combat with {0} or more combined [classes]<class> in play.,合計{0}種類以上の[クラス]<class>を出撃させて戦闘に勝利する。
Relics,65024501187477542,Relics.Relic_2017.QuestRewardDescription,Get {0} random Crest items. Crest items make a Hero count as having an additional class.,ランダムな紋章アイテムを{0}個獲得する。紋章アイテムを装備したヒーローは、追加クラスを持つものとして扱われる。
Relics,21745596571041884,Relics.Relic_2018.DataTrackingDescription,[Shards]<shard> [Generated:]<generate> [{0}]<datatracking>,[シャード]<shard>の[生成数：]<generate> [{0}]<datatracking>
Relics,21745596571041883,Relics.Relic_2018.Description,"[Every {0}]<bold> [Stall]<stall> [triggers,]<bold> gain [{1} Shard]<shard>.",[忍耐]<stall>が[{0}回]<bold>[発動するたび、]<bold>[シャードを{1}]<shard>獲得する。
Relics,21745596571041882,Relics.Relic_2018.Name,Deceleration Nexus,減速中枢
Relics,21745596571041886,Relics.Relic_2019.Description,"On [Stall]<stall> [trigger,]<bold> give Heroes a [{0}% Max HP Shield]<shield> and [{1} Mana]<mana>.",[忍耐]<stall>[発動時、]<bold>ヒーローに[最大HPの{0}%に等しいシールド]<shield>と[マナを{1}]<mana>付与する。
Relics,21745596571041885,Relics.Relic_2019.Name,Deceleration Reactor,減速反応炉
Relics,21745596571041887,Relics.Relic_2020.Name,Deceleration Conduit,減速導管
Relics,65024501187477543,Relics.Relic_2020.QuestDescription,Trigger [Stall]<stall> {0} times.,[忍耐]<stall>を{0}回発動する。
Relics,65024501187477544,Relics.Relic_2020.QuestRewardDescription,[Stall]<stall> abilities trigger {0} seconds faster.,[忍耐]<stall>アビリティの発動が{0}秒早まる。
Relics,21745596571041890,Relics.Relic_2021.DataTrackingDescription,[Shards]<shard> [Generated:]<generate> [{0}]<datatracking>,[シャード]<shard>の[生成数：]<generate> [{0}]<datatracking>
Relics,21745596571041889,Relics.Relic_2021.Description,"[Every {0}]<bold> [Rush]<rush> [triggers,]<bold> gain [{1} Shard]<shard>.",[速攻]<rush>が[{0}回]<bold>[発動するたび、]<bold>[シャードを{1}]<shard>獲得する。
Relics,21745596571041888,Relics.Relic_2021.Name,Acceleration Nexus,加速中枢
Relics,21745596571041892,Relics.Relic_2022.Description,"On [Rush]<rush> [trigger,]<bold> give Heroes [{0} Crit]<crit> and [{1} Attack Speed]<attackspeed>.",[速攻]<rush>[発動時、]<bold>ヒーローの[クリティカル+{0}]<crit>、[攻撃速度+{1}]<attackspeed>。
Relics,21745596571041891,Relics.Relic_2022.Name,Acceleration Reactor,加速反応炉
Relics,21745596571041893,Relics.Relic_2023.Name,Acceleration Conduit,加速導管
Relics,65024501187477545,Relics.Relic_2023.QuestDescription,Trigger [Rush]<rush> {0} times.,[速攻]<rush>を{0}回発動する。
Relics,65024501187477546,Relics.Relic_2023.QuestRewardDescription,[Rush]<rush> abilities last {0} seconds longer.,[速攻]<rush>アビリティの持続時間が{0}秒延びる。
Relics,21745596571041895,Relics.Relic_2024.Description,"On [Crit,]<crit> the Hero that [Crit]<crit> [heals {0}]<heal> and gains [{1} Mana]<mana>.",[クリティカル時、]<crit>[クリティカル]<crit>を発生させたヒーローが[HPを{0}回復]<heal>し、[マナを{1}]<mana>獲得する。
Relics,21745596571041894,Relics.Relic_2024.Name,Precision Nexus,精密中枢
Relics,21745596571041897,Relics.Relic_2025.Description,"For [Rush ({0}),]<rush> Heroes gain [{1} Crit]<crit>.",[速攻（{0}）]<rush>の間、ヒーローの[クリティカル+{1}]<crit>。
Relics,21745596571041896,Relics.Relic_2025.Name,Precision Reactor,精密反応炉
Relics,21745596571041898,Relics.Relic_2026.Name,Precision Conduit,精密導管
Relics,65024501187477547,Relics.Relic_2026.QuestDescription,[Crit]<crit> {0} times.,[クリティカル]<crit>を{0}回発生させる。
Relics,65024501187477548,Relics.Relic_2026.QuestRewardDescription,"On [Crit,]<crit> reduce the target's [Defense]<defense> by {0}.",[クリティカル時、]<crit>標的の[防御力]<defense>を{0}低下させる。
Relics,21745596571041901,Relics.Relic_2027.DataTrackingDescription,[Shards]<shard> [Generated:]<generate> [{0}]<datatracking>,[シャード]<shard>の[生成数：]<generate> [{0}]<datatracking>
Relics,21745596571041900,Relics.Relic_2027.Description,"On [combat victory,]<bold> gain [{0} Shards]<shard>.",[戦闘勝利時、]<bold>[シャードを{0}]<shard>獲得する。
Relics,21745596571041899,Relics.Relic_2027.Name,Shard Extractor,シャード抽出器
Relics,21745596571041904,Relics.Relic_2028.DataTrackingDescription,[Shards]<shard> [Generated:]<generate> [{0}]<datatracking>,[シャード]<shard>の[生成数：]<generate> [{0}]<datatracking>
Relics,21745596571041903,Relics.Relic_2028.Description,"After [Stall ({0}),]<stall> gain [{1} Shards]<shard>.",[忍耐（{0}）]<stall>後、[シャードを{1}]<shard>獲得する。
Relics,21745596571041902,Relics.Relic_2028.Name,Shard Constructor,シャード構築器
Relics,21745596571041905,Relics.Relic_2029.Name,Generation Conduit,生成導管
Relics,65024501187477549,Relics.Relic_2029.QuestDescription,[Generate]<generate> [{0} Shards]<shards>.,[シャードを{0}]<shards>[生成する]<generate>。
Relics,65024501187477550,Relics.Relic_2029.QuestRewardDescription,"On [Shards]<shard> [generated,]<generate> Heroes gain [{0} Crit]<crit> and [{1} Shields]<shield>.",[シャード]<shard>[生成時、]<generate>ヒーローの[クリティカル+{0}]<crit>、さらに[シールドを{1}]<shield>獲得する。
Relics,21745596571041907,Relics.Relic_2030.Description,"Whenever a Hero inflicts [Poison]<poison>, inflict {0}% more.",ヒーローが[毒]<poison>を付与するとき、付与量が{0}%増える。
Relics,21745596571041906,Relics.Relic_2030.Name,Poison Amplifier,毒増幅器
Relics,21745596571041909,Relics.Relic_2031.Description,"After [Stall ({0}),]<stall> whenever an enemy with [Poison]<poison> is auto attacked, they take damage equal to their [Poison]<poison>.",[忍耐（{0}）]<stall>後、[毒]<poison>状態の敵が通常攻撃を受けるたび、その[毒]<poison>と同量のダメージを受ける。
